id,item_date,quantity tons,customer,country,status,item type,application,thickness,width,product_ref,delivery date,selling_price
EC06F063-9DF0-440C-8764-0B0C05A4F6AE,20210401.0,54.15113861692779,30156308.0,28.0,Success,W,10.0,2.0,1500.0,1670798778,20210701.0,854.0
4E5F4B3D-DDDF-499D-AFDE-A3227EC49425,20210401.0,768.0248392021871,30202938.0,25.0,Success,W,41.0,0.8,1210.0,1668701718,20210401.0,1047.0
E140FF1B-2407-4C02-A0DD-780A093B1158,20210401.0,386.1279489091378,30153963.0,30.0,Success,WI,28.0,0.38,952.0,628377,20210101.0,644.33
F8D507A0-9C62-4EFE-831E-33E1DA53BB50,20210401.0,202.41106540948442,30349574.0,32.0,Success,S,59.0,2.3,1317.0,1668701718,20210101.0,768.0
4E1C4E78-152B-430A-8094-ADD889C9D0AD,20210401.0,785.5262615733325,30211560.0,28.0,Success,W,10.0,4.0,2000.0,640665,20210301.0,577.0
FE372230-29B1-4A29-BB73-CB9D3078C286,20210401.0,225.7906761086952,30202938.0,25.0,Success,W,41.0,1.5,1265.0,1668701718,20210401.0,983.0
AA3F18A2-A7D6-43DE-8644-F0632AE2CB68,20210401.0,113.38712362882912,30342192.0,32.0,Success,W,41.0,0.68,1220.0,611993,20210101.0,931.0
2851F48B-DA32-4DF3-884B-17A3100DD65A,20210401.0,69.07185280276472,30341428.0,38.0,Success,S,10.0,0.6,1275.0,1668701376,20210701.0,1363.0
6E4D638C-A820-4A40-836F-C9D48BC65528,20210401.0,630.626916703973,30202938.0,25.0,Success,W,41.0,1.5,1165.0,1668701718,20210401.0,983.0
CA076845-2EDE-4C02-95BE-6C7B842026E8,20210401.0,113.99566554105122,30342192.0,32.0,Success,W,41.0,0.55,1220.0,611993,20210101.0,954.0
EE7EE006-15B3-47A5-A48D-70D54C6B734C,20210401.0,27.51254472149914,30165529.0,78.0,Success,W,10.0,0.75,1250.0,164141591,20210701.0,1098.0
E7039921-5DE1-4FD1-93A3-C25F9C389B82,20210401.0,32.235316882857816,30202362.0,27.0,Success,S,10.0,0.6,1010.0,628377,20210701.0,973.0
6B864D16-1C11-40D3-B4E3-917B68946F32,20210401.0,35.31033249144824,30329143.0,32.0,Success,S,41.0,0.37,1056.0,611993,20210101.0,1028.0
A0E5D67D-A2E9-4401-B95E-277B562A4923,20210401.0,75.12439365809148,30153510.0,30.0,Success,W,41.0,0.595,1265.0,611993,20210401.0,1161.86
E1693AB6-73EB-4F3F-81E8-F5E4DF0C70B7,20210401.0,20.807113540053553,30211222.0,30.0,Success,W,10.0,0.45,900.0,611993,20210701.0,1315.19
16253654-FBDA-4252-886C-55F8ACF2B08C,20210401.0,53.58103351183591,30329143.0,32.0,Success,S,41.0,0.55,1220.0,611993,20210101.0,1002.0
F59B65F0-27F8-4BF2-BD25-EBA2B90869E5,20210401.0,71.36697792296046,30153510.0,30.0,Success,W,41.0,0.595,1265.0,611993,20210401.0,1161.31
A928C0FA-2F58-4322-A706-C4F30EDAE0F9,20210401.0,471.8381803644672,30202938.0,25.0,Success,W,41.0,2.5,1275.0,1668701718,20210401.0,979.0
C2D456FC-A66A-4D95-BA1D-3CCEFF49DC2D,20210401.0,53.72974562380098,30329143.0,32.0,Success,S,41.0,0.55,1220.0,611993,20210101.0,961.0
03AEAB77-279A-4137-B7E8-F223A56F65B2,20210401.0,79.33399031081493,30153510.0,30.0,Success,W,41.0,0.595,1265.0,611993,20210401.0,1155.09
0FE5567D-C4FC-4A9E-83DF-AC1E74917C17,20210401.0,179.58279605441643,30202938.0,25.0,Success,W,41.0,1.5,1025.0,1670798778,20210401.0,917.0
D1B675A1-2CCB-4AE0-8507-F6904350FFFB,20210401.0,927.4307474656691,30152417.0,78.0,Success,S,28.0,1.04,912.0,628377,20210401.0,873.58
BEC18863-E965-478B-9861-A49A77F26655,20210401.0,99.05919888593733,30153510.0,30.0,Success,W,41.0,0.595,1207.0,611993,20210401.0,-1160.0
4D3B7D3D-AC31-42D1-95C6-D4D29D9694E9,20210401.0,185.14965600875453,30202938.0,25.0,Success,W,41.0,4.0,1500.0,1670798778,20210401.0,874.0
194764F9-AE24-4EAF-9E7A-6505E9DE837F,20210401.0,102.42177283938646,30152417.0,78.0,Success,S,28.0,1.04,1132.0,628377,20210401.0,871.58
DEC4FAC8-7495-4897-95FA-ACD9878B5F5B,20210401.0,75.75766316788892,30153510.0,30.0,Success,W,41.0,0.595,1207.0,611993,20210401.0,1162.09
0925B8E9-FAB0-4598-8B06-01091320527B,20210401.0,179.72451380426259,30202938.0,25.0,Success,W,41.0,3.0,1445.0,1670798778,20210401.0,870.0
555C35EF-AD81-47D4-8FBF-A61E584777CA,20210401.0,207.7767065098471,30152417.0,78.0,Success,S,28.0,1.04,1175.0,628377,20210401.0,866.58
5BDA2E3A-0DED-4D62-9F5B-131DD8C68692,20210401.0,29.010936708548588,30406347.0,32.0,Success,S,15.0,3.0,1000.0,1671863738,20210701.0,1037.0
D13B6F63-BFB7-4480-BD33-002F25CA6E44,20210401.0,92.71725550457465,30202938.0,25.0,Success,W,41.0,5.0,1465.0,1670798778,20210401.0,838.0
423CFB04-6802-47BC-B2DF-D281A7651965,20210401.0,44.77285680797337,30152417.0,78.0,Success,S,28.0,1.04,966.0,628377,20210401.0,872.58
34C78DC6-95A1-4B72-A657-06659568F3A0,20210401.0,52.65787989111035,30162161.0,77.0,Success,S,4.0,0.8,1300.0,164141591,20210601.0,1074.0
77AE96A1-0FD6-4974-934D-2FA53C502087,20210401.0,59.90735531323888,30202938.0,25.0,Success,W,41.0,2500.0,1260.0,1670798778,20210401.0,0.0
5B033432-1C26-4383-9A2A-A016A39DA361,20210401.0,540.7549110772959,30152417.0,78.0,Success,S,28.0,0.45,900.0,628377,20210401.0,903.58
DEC0A25C-21B5-49DC-942D-35DAB4782420,20210401.0,56.831352901578725,30162161.0,77.0,Success,S,4.0,1.1,1300.0,164141591,20210601.0,1048.0
508235B6-014A-4A0B-9C5E-EDD14DEA578D,20210401.0,49.70455549932232,30198267.0,25.0,Success,W,10.0,0.72,1208.0,611993,20210701.0,1336.0
BA2952C9-8602-41AB-A987-0B5D7FE58A7A,20210401.0,181.91084180578903,30152417.0,78.0,Success,S,28.0,1.25,1022.0,628377,20210401.0,846.58
F4A7B46E-D56B-4528-AB71-17079E10E413,20210401.0,26.5337162662466,30162161.0,77.0,Success,S,4.0,0.8,1300.0,164141591,20210601.0,1065.0
71EA57F7-EEEB-4B70-8AD2-86A6BEB1190B,20210401.0,132.88411415126876,30336279.0,78.0,Success,S,59.0,1.8,900.0,640665,20210501.0,852.0
2DEA4EB1-3129-437D-9F0B-663ECB4ED4FD,20210401.0,126.77620143938321,30152417.0,78.0,Success,S,28.0,1.26,1234.0,628377,20210401.0,842.58
175B56C3-CDF1-4BD4-BC83-C1BF1FEAD8B8,19950000.0,27.743221159666682,30162161.0,77.0,Success,S,4.0,1.1,1300.0,164141591,20210601.0,1046.0
D95278F5-203E-4554-8F07-E22F462DFD37,20210401.0,30.89994963383139,30336279.0,78.0,Success,S,59.0,3.0,800.0,640665,20210501.0,846.0
C9F0DF31-55AC-429D-9DB8-003ED24D9AC4,20210401.0,371.6557121635011,30152417.0,78.0,Success,S,28.0,0.45,1170.0,628377,20210401.0,887.58
F2E58F16-1BA2-4A41-B580-1C72059C811D,20210401.0,62.574891876762464,30268369.0,28.0,Success,W,38.0,0.55,1005.0,611993,20210801.0,1375.0
78123D91-E068-47E0-ACE6-C21C69ADF2C4,20210401.0,37.877145587033944,30336279.0,78.0,Success,S,59.0,3.0,900.0,640665,20210501.0,840.0
3155F91C-A771-42EE-9322-DB0548B753B3,20210401.0,204.2589524990358,30152417.0,78.0,Success,S,28.0,1.04,1222.0,628377,20210401.0,864.58
8836710C-B5DC-4F4C-8B95-2754D9CA0AB1,20210401.0,43.48741555437051,30268369.0,28.0,Success,W,38.0,0.6,1250.0,611993,20210801.0,1294.0
6716CC4F-183C-4048-9DF6-C6000FFECE82,20210401.0,425.0261828776135,30336279.0,78.0,Success,S,59.0,2.5,900.0,640665,20210501.0,835.0
FD3B08F2-81EE-4FA2-AF1C-917F47B6B3D4,20210401.0,901.3046242605724,30152417.0,78.0,Success,S,28.0,0.45,1180.0,628377,20210401.0,891.58
C8E38ACC-50EE-4304-8A68-B60A77EE126E,20210401.0,835.3378491953196,30336279.0,78.0,Success,S,59.0,3.0,900.0,640665,20210501.0,832.0
7E2ABE04-E5F2-4272-96AC-EB54441F9FD4,20210401.0,122.9416813711564,30152417.0,78.0,Success,S,28.0,0.45,1160.0,628377,20210401.0,894.58
72F6120C-363F-4DF4-81E0-8958FE7A4D92,20210401.0,97.39255354276051,30336279.0,78.0,Success,S,59.0,4.0,900.0,640665,20210501.0,827.0
2215AB80-5392-408B-9908-2BE32BE11968,20210401.0,129.2266376130563,30152417.0,78.0,Success,S,28.0,1.25,1134.0,628377,20210401.0,845.58
B5ADF32D-0521-4188-813D-6A0188B75BDE,20210401.0,89.96730488418297,30336279.0,78.0,Success,S,59.0,2.0,900.0,640665,20210501.0,837.0
D8F9609E-EBA1-4D2E-AEB5-EBF6E1BCFF62,20210401.0,141.6481853166934,30152417.0,78.0,Success,S,28.0,0.45,900.0,628377,20210401.0,901.58
93D0E5CC-91FF-49E5-AE34-E70C0FB153E9,20210401.0,58.37092511354621,30156308.0,28.0,Success,S,10.0,0.6,915.0,628377,20210701.0,927.0
DB4BAE99-8B4F-4D7B-BD4A-E1ED7635C10D,20210401.0,161.47730459294777,30357129.0,113.0,Success,S,41.0,0.5,1250.0,611993,20210701.0,1333.0
55A5E0A7-AE58-49F9-9935-60A7F20D005F,20210401.0,73.83836315590375,30202938.0,25.0,Success,W,41.0,1.0,1320.0,164141591,20210401.0,960.0
D5991614-6473-47DE-B2D6-6FC5BE3050B6,20210401.0,220.36972057150712,30357129.0,113.0,Success,S,41.0,0.5,1250.0,611993,20210701.0,1335.0
B13D3862-34D1-405B-9019-3D7345ABEDC2,20210401.0,105.08321985747801,30202938.0,25.0,Success,W,41.0,1.0,1225.0,164141591,20210401.0,983.0
BC24869F-1325-440B-96F9-FEE618B15FC7,20210401.0,27.21938570615383,30349574.0,32.0,Success,S,59.0,1.3,1389.0,628377,20210701.0,942.0
B75D2D85-A077-4CB5-A587-311718ED30E1,20210401.0,42.26997020910155,30202938.0,25.0,Success,W,41.0,2.0,1444.0,164141591,20210401.0,951.0
168858E8-086F-422F-96D6-F2CC4BD59C0E,20210401.0,55.05482785677203,30197978.0,28.0,Success,W,10.0,0.8,1250.0,1332077137,20210801.0,972.0
63ADC382-A952-4E57-B06B-C2E66BD27A09,20210401.0,33.50832824968528,30394817.0,78.0,Success,S,10.0,13.0,1640.0,640665,20210601.0,829.0
9A466E1E-1136-42B7-97A6-3C7F47E03805,20210401.0,32.52224076553118,30329913.0,77.0,Success,S,56.0,1.16,1330.0,164141591,20210701.0,1109.0
B4E34C01-C30A-4DF1-8AB5-0F48A0183850,20210401.0,33.58488916070057,30394817.0,78.0,Success,S,10.0,3.0,900.0,640665,20210701.0,1038.0
5DE5D611-5790-416B-8AE3-4C7D56EE07E8,20210401.0,21.965841853556256,30213691.0,79.0,Success,S,10.0,1.5,779.0,640665,20210401.0,909.0
C1CE9498-D575-4512-9C3A-CD3115FA28E6,20210401.0,25.546028624270363,30394817.0,78.0,Success,S,10.0,4.0,900.0,640665,20210701.0,1037.0
026E578E-61FD-449B-A6F1-781131869FB9,20210401.0,26.581637278716197,30234602.0,77.0,Success,S,42.0,1.4,1250.0,164141591,20210901.0,1082.0
7459D63C-88AC-41B3-8E88-BA9580B1B183,20210401.0,28.062207218836676,30394817.0,78.0,Success,S,10.0,6.35,900.0,640665,20210701.0,1043.0
C16807A8-3B2F-4C34-872F-D6722BD51F3B,20210401.0,31.461964817144487,30234602.0,77.0,Success,S,42.0,2.4,1109.0,164141591,20210901.0,1055.0
E5DDFDA0-D1CE-4F10-B16B-3778FE49C9E0,20210401.0,31.63294372067053,30394817.0,78.0,Success,S,10.0,7.0,900.0,640665,20210701.0,1038.0
1186F469-1997-4B3D-A581-22FF2C596CC8,20210401.0,401.1999837775893,30234602.0,77.0,Success,S,42.0,1.4,1250.0,164141591,20210901.0,1072.0
AF33430E-BC13-4B65-A6AE-12ADC8EAAAB8,20210401.0,26.658500375727442,30394817.0,78.0,Success,S,10.0,10.0,900.0,640665,20210701.0,1047.0
97C5DC13-A919-4418-A810-9C90FA8890EF,20210401.0,401.9058265777087,30234602.0,77.0,Success,S,42.0,1.9,1250.0,164141591,20210901.0,1070.0
C0A0A8D8-19AE-46FF-9DB0-219C4C0099EE,20210401.0,33.30415818191365,30394817.0,78.0,Success,S,10.0,12.0,900.0,640665,20210701.0,1049.0
5DB4FC25-B7F9-4C97-97F1-215B5B42A2F6,20210401.0,56.718246519706526,30234602.0,77.0,Success,S,42.0,0.6,1230.0,164141591,20210901.0,1093.0
C46F4BD3-CA45-4607-BF20-FE3D4E3C198F,20210401.0,53.28991613936039,30394817.0,78.0,Success,S,10.0,15.0,900.0,640665,20210701.0,1064.0
93F0419F-A9C5-4C0A-9DA9-DA832FEEE361,20210401.0,23.63778659794246,30394116.0,25.0,Success,S,15.0,4.0,1500.0,1671863738,20210301.0,917.0
64470828-E870-4456-9FDF-DD4799A317CB,20210401.0,50.76453268798795,30234602.0,77.0,Success,S,42.0,0.6,1250.0,164141591,20210901.0,1098.0
C987A051-8836-4516-B59B-07339CCE2960,20210401.0,56.16267675151288,30197978.0,28.0,Success,W,10.0,0.7,1500.0,628377,20210801.0,1043.0
6A71E5BF-AF32-41F9-A497-92FDD842B862,20210401.0,59.717520186115465,30394817.0,78.0,Success,S,10.0,3.0,1100.0,640665,20210701.0,1037.0
8D060E4A-D9A6-419E-A4EB-0E73080BFA52,20210401.0,201.42224789282682,30198682.0,26.0,Success,W,41.0,1.16,1306.0,628377,20210701.0,1089.0
54EB9104-BE2C-4525-A23D-87D3F0713F14,20210401.0,28.276000117084905,30234602.0,77.0,Success,S,42.0,1.7,1250.0,164141591,20210901.0,1067.0
6A8BB534-EC96-450D-A706-DF6EE1A0FB52,20210401.0,31.760121032450474,30198586.0,27.0,Success,S,59.0,0.6,1000.0,628377,20210801.0,989.0
F470959E-734C-4A25-BF5E-DE15BFF95E71,20210401.0,57.88711040357781,30394817.0,78.0,Success,S,10.0,4.0,1100.0,640665,20210701.0,1031.0
B86DF445-11EC-4165-8F98-3B82E8820E70,20210401.0,27.280709251526797,30198586.0,27.0,Success,S,59.0,0.6,1250.0,628377,20210801.0,974.0
90B9C3F5-F35A-4827-A73B-1500B45CC314,20210401.0,24.352180186013722,30234602.0,77.0,Success,S,42.0,1.25,1250.0,164141591,20210901.0,1071.0
C05F5D7D-EADA-4310-8135-EA38B439F4D0,20210401.0,20.152395413685646,30198586.0,27.0,Success,S,59.0,0.6,1500.0,628377,20210801.0,968.0
DD62714A-712F-4EDB-9EE5-9266707F876B,20210401.0,54.20273649319895,30394817.0,78.0,Success,S,10.0,6.35,1100.0,640665,20210701.0,1036.0
0755982F-1517-46A5-B1D6-DF158BAD8876,20210401.0,552.5335395100342,30165529.0,78.0,Success,W,10.0,1.0,1250.0,1668701718,20210901.0,1139.0
D9B715A1-02D3-40C3-9F42-D86255AA7238,20210401.0,31.73610895630694,30234602.0,77.0,Success,S,42.0,2.4,1109.0,164141591,20210901.0,1077.0
944F62F3-EEAD-4C0D-A60C-F167DE59B5FF,20210401.0,275.1859960944483,30165529.0,78.0,Success,W,10.0,1.0,1500.0,1668701718,20210901.0,1140.0
A738408B-C9DD-4552-9EE0-EEDCF0E11172,20210401.0,57.92775205989969,30394817.0,78.0,Success,S,10.0,7.0,1100.0,640665,20210701.0,1041.0
DE1F3D80-F695-44B2-A562-A391FF69FA3F,20210401.0,548.9132995053465,30165529.0,78.0,Success,W,10.0,2.0,1250.0,1668701718,20210901.0,1098.0
D1A68F37-3D9F-4F1E-A024-7CABA601A839,20210401.0,26.50570486144429,30234602.0,77.0,Success,S,42.0,2.42,1260.0,164141591,20210901.0,1105.0
77874749-154A-421E-BE43-50854E2328BD,20210401.0,281.82492633350853,30165529.0,78.0,Success,W,10.0,2.0,1500.0,1668701718,20210901.0,1101.0
D39DE5B2-69F8-4A4D-A2D3-0E50CF6B7210,20210401.0,59.67309465454544,30394817.0,78.0,Success,S,10.0,8.0,1100.0,640665,20210701.0,1037.0
40C43F5F-9BB6-4E41-A46F-DAEB6338D0F0,20210401.0,34.11309656380412,30329913.0,77.0,Success,S,56.0,1.2,1330.0,164141591,20210701.0,1108.0
F6587E2E-9130-4673-813A-7C100598E497,20210401.0,28.372596077593016,30234602.0,77.0,Success,S,42.0,2.0,960.0,164141591,20210901.0,1075.0
5C464B09-764A-4F47-B1DD-0B20F96BF09A,20210401.0,34.73186013613299,30329913.0,77.0,Success,S,56.0,0.7,1700.0,164141591,20210701.0,1190.0
FE4DEF15-B619-4994-A5AF-C4AEF711D827,20210401.0,59.32244459896722,30394817.0,78.0,Success,S,10.0,10.0,1100.0,640665,20210701.0,1045.0
8575C14B-ACA9-4D6A-9462-B45FA3126B2F,20210401.0,39.8873100144468,30329913.0,77.0,Success,S,56.0,0.9,1700.0,164141591,20210701.0,1153.0
8EED2927-C5CD-4520-B0B1-0A854CE046E9,20210401.0,24.28642692918207,30234602.0,77.0,Success,S,42.0,2.4,1010.0,164141591,20210901.0,1080.0
12FCD11C-420E-4404-848E-2E930DE1B8C1,20210401.0,37.52855061118796,30329913.0,77.0,Success,S,56.0,1.1,1700.0,164141591,20210701.0,1143.0
2AEFD6F4-B08F-4C6F-AF84-3D794AB10710,20210401.0,52.03771349940119,30394817.0,78.0,Success,S,10.0,12.0,1100.0,640665,20210701.0,1045.0
47B3E85E-2F4C-4D83-84B0-899C63262254,20210401.0,34.63326389116349,30197494.0,39.0,Success,W,56.0,1.0,1240.0,1668701376,20210801.0,1094.0
DABA3B36-F7BF-42CC-AEE8-F1CD6F91DBBD,20210401.0,24.739255283619567,30234602.0,77.0,Success,S,42.0,1.92,1250.0,164141591,20210901.0,1105.0
B2B4FC28-D3D6-4F01-B65C-6B37001D4FDD,20210401.0,29.251979009010086,30197494.0,39.0,Success,W,56.0,1.2,1250.0,1668701376,20210801.0,1096.0
56CC69B8-B670-40B1-87B7-6BDAFF5A375F,20210401.0,56.731231582349764,30394817.0,78.0,Success,S,10.0,15.0,1100.0,640665,20210701.0,1048.0
996F0251-87F5-4B5B-A68F-F7EFFEA02539,20210401.0,56.32327525972547,30197494.0,39.0,Success,W,56.0,1.0,1050.0,1668701376,20210801.0,1080.0
93CA8E8E-6365-4401-8BCC-1A19E2468C02,20210401.0,30.04477641816121,30234602.0,77.0,Success,S,42.0,1.9,1250.0,164141591,20210901.0,1073.0
5970C6F3-BEB8-4D38-9204-5503732E58F2,20210401.0,58.96373118116355,30197494.0,39.0,Success,W,56.0,1.0,1090.0,1668701376,20210801.0,1084.0
21F7D04C-BB75-4D0E-B0F3-B9A4D4DCDCA8,20210401.0,55.10642464686787,30394817.0,78.0,Success,S,10.0,3.0,1500.0,640665,20210701.0,1033.0
D9709FDF-E7D8-44D6-BD01-FFD4C9D1E061,20210401.0,27.17412377794547,30197494.0,39.0,Success,W,56.0,1.0,1405.0,1668701376,20210801.0,1100.0
788BB9FA-7B8E-4913-8844-2250DD4A9EB9,20210401.0,6.444309088366216,30223403.0,78.0,Success,W,10.0,1.0,800.0,1668701718,20210701.0,1164.0
1DDF350D-6550-4A48-98E1-0C839111B1C0,20210401.0,136.58976852784957,30197494.0,39.0,Success,W,56.0,1.0,1050.0,1668701376,20210801.0,1117.0
DC768E0C-2DDF-43C5-AAA6-F5ADAF76D839,20210401.0,51.50096923478684,30394817.0,78.0,Success,S,10.0,4.0,1500.0,640665,20210701.0,1035.0
F2F3EA7C-2826-4BD6-9605-8BA2DF0C16D1,20210401.0,92.60901909538447,30197494.0,39.0,Success,W,56.0,1.0,1240.0,1668701376,20210801.0,1118.0
1C126132-647E-4DB6-B98B-25E9125E3E67,20210401.0,5.638187272818635,30223403.0,78.0,Success,W,10.0,1.0,1000.0,1668701718,20210701.0,1126.0
9B211055-29E4-437F-846A-1B001EFCD907,20210401.0,26.800997415569512,30197494.0,39.0,Success,W,56.0,1.0,1255.0,1668701376,20210801.0,1142.0
B5D4D803-DA69-4521-A04E-60929669FB0F,20210401.0,50.15014511011001,30394817.0,78.0,Success,S,10.0,6.35,1500.0,640665,20210701.0,1032.0
22BA8B31-E824-4C47-8EF8-968FD22BAF7D,20210401.0,21.704168073690727,30197494.0,39.0,Success,W,56.0,1.5,1250.0,1668701376,20210801.0,1102.0
E4730F12-83BE-426B-BE14-6498D7B1A75E,20210401.0,11.201329728758704,30223403.0,78.0,Success,W,10.0,1.5,1000.0,1668701718,20210701.0,1113.0
C554FD64-010B-4105-ACE4-772DB37612BD,20210401.0,21.84283737084418,30197494.0,39.0,Success,W,56.0,1.2,1050.0,1668701376,20210801.0,1125.0
0638A076-F35D-4CB7-9258-F15B0F308246,20210401.0,51.52226981665129,30394817.0,78.0,Success,S,10.0,7.0,1500.0,640665,20210701.0,1042.0
533C4A4C-D6E4-4CDD-8315-4F868CD0F3B6,20210401.0,42.55766436534559,30197494.0,39.0,Success,W,56.0,1.2,1055.0,1668701376,20210801.0,1118.0
C0BF3187-C4B3-4C63-ABDB-FCB0642A69C0,20210401.0,8.718789221279204,30223403.0,78.0,Failure,W,10.0,1.0,1500.0,1668701718,20210701.0,1253.0
9BDFED96-756C-462B-B705-D0B90A1CC618,20210401.0,25.779553162976107,30197494.0,39.0,Success,W,56.0,1.2,1155.0,1668701376,20210801.0,1121.0
50D62ADA-8BAB-44B7-87EC-A0D945F979F1,20210401.0,33.67715067132247,30394817.0,78.0,Success,S,10.0,8.0,1500.0,640665,20210701.0,1037.0
66D8E20C-AF4A-47D7-8FDD-51DEA6EA1F05,20210401.0,39.55351283270544,30165992.0,77.0,Failure,S,10.0,1.0,1500.0,164141591,20210801.0,1225.0
4532B5EF-0446-4880-BC8E-242E89AB8DD6,20210401.0,11.454558192374066,30223403.0,78.0,Failure,W,10.0,4.0,1500.0,1668701718,20210701.0,1186.0
EE0BA8DE-38E9-4101-ADF9-B7B5B19A3525,20210401.0,37.65552555122354,30165992.0,77.0,Failure,S,10.0,0.8,1250.0,164141591,20210801.0,1249.0
BF053B8F-2462-4BF4-BD0E-BE564D9200F5,20210401.0,30.647096326826098,30394817.0,78.0,Success,S,10.0,12.0,1500.0,640665,20210701.0,1047.0
D8301EFD-5F0A-44D9-AF96-70F7BD53E5B1,20210401.0,220.76397672491862,30165529.0,78.0,Success,W,10.0,3.0,1500.0,628377,20210801.0,1041.0
1CDD04C3-6310-431F-B10A-F1C6B4F529DD,20210401.0,10.291601738481194,30223403.0,78.0,Failure,W,10.0,0.8,1500.0,1668701718,20210701.0,1284.0
8299C7D3-24AB-47FC-9468-B09E6B8E67E2,20210401.0,52.082085647559786,30209745.0,32.0,Success,S,41.0,2.0,1405.0,1668701718,20211001.0,1222.0
191D3FF2-0B0E-4D81-8666-B4F7C4922AD4,20210401.0,30.48493327621746,30394817.0,78.0,Success,S,10.0,15.0,1500.0,640665,20210701.0,1048.0
9281EFA0-B899-48C2-8737-8512BDACA016,20210401.0,58.67320712081455,30209745.0,32.0,Success,S,41.0,1.2,1050.0,1668701718,20211001.0,1276.0
3DAB47A8-78E6-4EDE-91C2-A9421EBB3AA9,20210401.0,5.095396270495234,30223403.0,78.0,Failure,W,10.0,3.0,1500.0,1668701718,20210701.0,1184.0
DEB4DFD6-DDD1-42D3-962E-2546FA64DF2F,20210401.0,50.34937612267674,30209745.0,32.0,Success,S,41.0,0.9,1030.0,1668701718,20211001.0,1294.0
3D00FDEE-FF3B-453D-96D5-5C122804650F,20210401.0,25.80461377142753,30394817.0,78.0,Success,S,10.0,3.0,1550.0,640665,20210701.0,1035.0
F3A89AE7-FF6F-4D1A-AAE0-52664DF28EE7,20210401.0,59.87177478513766,30209745.0,32.0,Success,S,41.0,0.9,1285.0,1668701718,20211001.0,1287.0
A6F9B8CA-E901-4462-B1FE-DD0ECA1E09D4,20210401.0,7.189753355252145,30223403.0,78.0,Failure,W,10.0,2.0,1500.0,1668701718,20210701.0,1203.0
D3E93BA6-CE88-4389-9D5B-83592623A0E3,20210401.0,55.882609558443136,30209745.0,32.0,Success,S,41.0,3.0,1365.0,1668701718,20211001.0,1236.0
EA906876-569C-45C9-AD41-C64E99257A32,20210401.0,56.89491151067332,30394817.0,78.0,Success,S,10.0,4.0,1550.0,640665,20210701.0,1033.0
FA11C00F-DDF4-4850-BBD4-5A894315DB1B,20210401.0,59.688228018152685,30209745.0,32.0,Success,S,41.0,2.0,1405.0,1668701718,20211001.0,1218.0
9F7CA3F3-8B7B-4B89-87EC-7B90EB4FABEE,20210401.0,2908.9956312703616,30153510.0,30.0,Success,S,41.0,0.32,1064.0,611993,20210901.0,1167.49
E622CD7A-71EC-4C4D-97D4-FCD3E06DF566,20210401.0,56.209929605705696,30209745.0,32.0,Success,S,41.0,1.2,1050.0,1668701718,20211001.0,1277.0
15246D46-B02F-4301-AFD4-66EA0C9FF2C0,20210401.0,58.934553401993455,30394817.0,78.0,Success,S,10.0,6.35,1550.0,640665,20210701.0,1043.0
4869A01E-2B78-4D4F-9516-D7EB4641F031,20210401.0,52.504241120340325,30209745.0,32.0,Success,S,41.0,0.9,1030.0,1668701718,20211001.0,1290.0
4A87860D-A5B7-49DE-AA08-18849BE67E35,20210401.0,104.68056196997223,30153510.0,30.0,Success,S,41.0,0.32,1064.0,611993,20210901.0,1161.27
386B3CA1-204E-467D-A564-5D38C8F8CDD5,20210401.0,55.021781713673164,30209745.0,32.0,Success,S,41.0,0.9,1285.0,1668701718,20211001.0,1282.0
BD3D08C3-08C4-486C-BF82-82586016CCAA,20210401.0,57.92538284505448,30394817.0,78.0,Success,S,10.0,7.0,1550.0,640665,20210701.0,1042.0
602AAF29-E7E5-4A14-97F8-7B967A310E03,20210401.0,56.09241432817913,30209745.0,32.0,Success,S,41.0,3.0,1253.0,1668701718,20211001.0,1237.0
83AF3FDC-9E34-4140-9154-4251CE69A2F6,20210401.0,208.63125625309112,30148135.0,28.0,Success,W,10.0,2.5,1500.0,1670798778,20210801.0,1028.0
FA7694C4-8D97-46E9-9C96-7A2B3D13BEB3,20210401.0,58.10343788206403,30209745.0,32.0,Success,S,41.0,2.0,1290.0,1668701718,20211001.0,1218.0
E3B46A1B-4C59-486A-8DC9-9A47414E1CA1,20210401.0,54.416939680713924,30394817.0,78.0,Success,S,10.0,8.0,1550.0,640665,20210701.0,1037.0
458BD827-AA7A-4AFF-A86D-FD6ECA48E248,20210401.0,58.2019683625938,30209745.0,32.0,Success,S,41.0,1.2,1450.0,1668701718,20211001.0,1273.0
39D70BB8-8A33-4779-8135-815652A11E9C,20210401.0,301.86995727915956,30148135.0,28.0,Success,W,10.0,3.0,1100.0,1670798778,20210801.0,1025.0
E74063EB-6D23-4489-930F-D2BD88EAD544,20210401.0,58.58287269825995,30209745.0,32.0,Success,S,41.0,1.0,1340.0,1668701718,20211001.0,1272.0
62A10A0E-CD1E-4226-B866-20C990D2F4E5,20210401.0,59.09793454340047,30394817.0,78.0,Success,S,10.0,8.0,1550.0,640665,20210701.0,1044.0
89FE94F4-6683-4BF5-9370-C7572BF5728D,20210401.0,50.996805978168624,30209745.0,32.0,Success,S,41.0,1.75,1293.0,1668701718,20211001.0,1239.0
0A58AA1B-A9B0-4819-8E2B-3C853431B113,20210401.0,53.12202113808151,30209745.0,32.0,Success,S,41.0,0.9,1050.0,1668701718,20211001.0,1297.0
